scaled_lat,scaled_lon,FFMC,DMC,DC,ISI,temp,RH,wind,rain,y
0.00036650,-134.88701120,89.60000000,25.40000000,73.70000000,5.70000000,18.00000000,40,4.00000000,0.00000000,1
0.00030370,-134.88680600,88.20000000,96.20000000,229.00000000,4.70000000,14.30000000,79,4.00000000,0.00000000,1
0.00040400,-134.88657950,90.50000000,61.10000000,252.60000000,9.40000000,24.50000000,50,3.10000000,0.00000000,1
0.00024630,-134.88709370,93.00000000,103.80000000,316.70000000,10.80000000,26.40000000,35,2.70000000,0.00000000,1
0.00046580,-134.88733880,93.70000000,121.70000000,350.20000000,18.00000000,22.70000000,40,9.40000000,0.00000000,1
0.00026990,-134.88708840,93.50000000,85.30000000,395.00000000,9.90000000,27.20000000,28,1.30000000,0.00000000,1
0.00032590,-134.88716040,93.70000000,101.30000000,423.40000000,14.70000000,26.10000000,45,4.00000000,0.00000000,1
0.00032260,-134.88681550,93.70000000,101.30000000,423.40000000,14.70000000,18.20000000,82,4.50000000,0.00000000,1
0.00035870,-134.88675220,89.20000000,103.90000000,431.60000000,6.40000000,22.60000000,57,4.90000000,0.00000000,1
0.00072560,-134.88672010,93.20000000,114.40000000,560.00000000,9.50000000,30.20000000,25,4.50000000,0.00000000,1
0.00024820,-134.88714750,93.20000000,114.40000000,560.00000000,9.50000000,30.20000000,22,4.90000000,0.00000000,0
0.00030480,-134.88723330,94.90000000,130.30000000,587.10000000,14.10000000,23.40000000,40,5.80000000,0.00000000,1
0.00047110,-134.88672430,94.90000000,130.30000000,587.10000000,14.10000000,31.00000000,27,5.40000000,0.00000000,0
0.00040240,-134.88720710,94.90000000,130.30000000,587.10000000,14.10000000,33.10000000,25,4.00000000,0.00000000,1
0.00034510,-134.88724880,95.00000000,135.50000000,596.30000000,21.30000000,30.60000000,28,3.60000000,0.00000000,1
0.00040560,-134.88707590,95.10000000,141.30000000,605.80000000,17.70000000,24.10000000,43,6.30000000,0.00000000,1
0.00031370,-134.88692920,95.10000000,141.30000000,605.80000000,17.70000000,26.40000000,34,3.60000000,0.00000000,1
0.00039160,-134.88706450,95.10000000,141.30000000,605.80000000,17.70000000,19.40000000,71,7.60000000,0.00000000,1
0.00042200,-134.88715210,95.10000000,141.30000000,605.80000000,17.70000000,20.60000000,58,1.30000000,0.00000000,0
0.00041480,-134.88714520,95.10000000,141.30000000,605.80000000,17.70000000,28.70000000,33,4.00000000,0.00000000,0
0.00028700,-134.88703260,95.80000000,152.00000000,624.10000000,13.80000000,32.40000000,21,4.50000000,0.00000000,0
0.00031670,-134.88726330,95.90000000,158.00000000,633.60000000,11.30000000,32.40000000,27,2.20000000,0.00000000,0
0.00019030,-134.88731520,95.90000000,158.00000000,633.60000000,11.30000000,27.50000000,29,4.50000000,0.00000000,1
0.00061190,-134.88692880,96.00000000,164.00000000,643.00000000,14.00000000,30.80000000,30,4.90000000,0.00000000,1
0.00062850,-134.88688170,96.20000000,175.50000000,661.80000000,16.80000000,23.90000000,42,2.20000000,0.00000000,0
0.00045700,-134.88710910,96.20000000,175.50000000,661.80000000,16.80000000,32.60000000,26,3.10000000,0.00000000,1
0.00027810,-134.88714940,96.10000000,181.10000000,671.20000000,14.30000000,32.30000000,27,2.20000000,0.00000000,1
0.00052560,-134.88689960,96.10000000,181.10000000,671.20000000,14.30000000,33.30000000,26,2.70000000,0.00000000,1
0.00045510,-134.88688950,96.10000000,181.10000000,671.20000000,14.30000000,27.30000000,63,4.90000000,6.40000000,1
0.00051790,-134.88681840,96.10000000,181.10000000,671.20000000,14.30000000,21.60000000,65,4.90000000,0.80000000,0
0.00038470,-134.88679350,96.10000000,181.10000000,671.20000000,14.30000000,21.60000000,65,4.90000000,0.80000000,0
0.00038570,-134.88700010,96.10000000,181.10000000,671.20000000,14.30000000,20.70000000,69,4.90000000,0.40000000,0
0.00033870,-134.88720080,94.50000000,139.40000000,689.10000000,20.00000000,29.20000000,30,4.90000000,0.00000000,1
0.00018460,-134.88712800,94.50000000,139.40000000,689.10000000,20.00000000,28.90000000,29,4.90000000,0.00000000,1
0.00015780,-134.88728430,91.00000000,163.20000000,744.40000000,10.10000000,26.70000000,35,1.80000000,0.00000000,1
0.00008900,-134.88736170,91.00000000,166.90000000,752.60000000,7.10000000,18.50000000,73,8.50000000,0.00000000,0
0.00036830,-134.88730930,91.00000000,166.90000000,752.60000000,7.10000000,25.90000000,41,3.60000000,0.00000000,0
0.00011150,-134.88732760,91.00000000,166.90000000,752.60000000,7.10000000,25.90000000,41,3.60000000,0.00000000,1
0.00044180,-134.88692860,91.00000000,166.90000000,752.60000000,7.10000000,21.10000000,71,7.60000000,1.40000000,1
0.00041590,-134.88695650,91.00000000,166.90000000,752.60000000,7.10000000,18.20000000,62,5.40000000,0.00000000,1
0.00045130,-134.88671270,81.60000000,56.70000000,665.60000000,1.90000000,27.80000000,35,2.70000000,0.00000000,0
0.00034290,-134.88708790,81.60000000,56.70000000,665.60000000,1.90000000,27.80000000,32,2.70000000,0.00000000,1
0.00043060,-134.88722100,81.60000000,56.70000000,665.60000000,1.90000000,21.90000000,71,5.80000000,0.00000000,1
0.00046020,-134.88672400,81.60000000,56.70000000,665.60000000,1.90000000,21.20000000,70,6.70000000,0.00000000,1
0.00044460,-134.88737430,94.40000000,146.00000000,614.70000000,11.30000000,25.60000000,42,4.00000000,0.00000000,0
0.00030000,-134.88695450,79.50000000,3.00000000,106.70000000,1.10000000,11.80000000,31,4.50000000,0.00000000,0
