Latitude,Longitude,FFMC,DMC,DC,ISI,temp,RH,wind,rain,y
0.00003665,-13.48870112,89.60000000,25.40000000,73.70000000,5.70000000,18.00000000,40,4.00000000,0.00000000,1
0.00003037,-13.48868060,88.20000000,96.20000000,229.00000000,4.70000000,14.30000000,79,4.00000000,0.00000000,1
0.00004040,-13.48865795,90.50000000,61.10000000,252.60000000,9.40000000,24.50000000,50,3.10000000,0.00000000,1
0.00002463,-13.48870937,93.00000000,103.80000000,316.70000000,10.80000000,26.40000000,35,2.70000000,0.00000000,1
0.00004658,-13.48873388,93.70000000,121.70000000,350.20000000,18.00000000,22.70000000,40,9.40000000,0.00000000,1
0.00002699,-13.48870884,93.50000000,85.30000000,395.00000000,9.90000000,27.20000000,28,1.30000000,0.00000000,1
0.00003259,-13.48871604,93.70000000,101.30000000,423.40000000,14.70000000,26.10000000,45,4.00000000,0.00000000,1
0.00003226,-13.48868155,93.70000000,101.30000000,423.40000000,14.70000000,18.20000000,82,4.50000000,0.00000000,1
0.00003587,-13.48867522,89.20000000,103.90000000,431.60000000,6.40000000,22.60000000,57,4.90000000,0.00000000,1
0.00007256,-13.48867201,93.20000000,114.40000000,560.00000000,9.50000000,30.20000000,25,4.50000000,0.00000000,1
0.00002482,-13.48871475,93.20000000,114.40000000,560.00000000,9.50000000,30.20000000,22,4.90000000,0.00000000,0
0.00003048,-13.48872333,94.90000000,130.30000000,587.10000000,14.10000000,23.40000000,40,5.80000000,0.00000000,1
0.00004711,-13.48867243,94.90000000,130.30000000,587.10000000,14.10000000,31.00000000,27,5.40000000,0.00000000,0
0.00004024,-13.48872071,94.90000000,130.30000000,587.10000000,14.10000000,33.10000000,25,4.00000000,0.00000000,1
0.00003451,-13.48872488,95.00000000,135.50000000,596.30000000,21.30000000,30.60000000,28,3.60000000,0.00000000,1
0.00004056,-13.48870759,95.10000000,141.30000000,605.80000000,17.70000000,24.10000000,43,6.30000000,0.00000000,1
0.00003137,-13.48869292,95.10000000,141.30000000,605.80000000,17.70000000,26.40000000,34,3.60000000,0.00000000,1
0.00003916,-13.48870645,95.10000000,141.30000000,605.80000000,17.70000000,19.40000000,71,7.60000000,0.00000000,1
0.00004220,-13.48871521,95.10000000,141.30000000,605.80000000,17.70000000,20.60000000,58,1.30000000,0.00000000,0
0.00004148,-13.48871452,95.10000000,141.30000000,605.80000000,17.70000000,28.70000000,33,4.00000000,0.00000000,0
0.00002870,-13.48870326,95.80000000,152.00000000,624.10000000,13.80000000,32.40000000,21,4.50000000,0.00000000,0
0.00003167,-13.48872633,95.90000000,158.00000000,633.60000000,11.30000000,32.40000000,27,2.20000000,0.00000000,0
0.00001903,-13.48873152,95.90000000,158.00000000,633.60000000,11.30000000,27.50000000,29,4.50000000,0.00000000,1
0.00006119,-13.48869288,96.00000000,164.00000000,643.00000000,14.00000000,30.80000000,30,4.90000000,0.00000000,1
0.00006285,-13.48868817,96.20000000,175.50000000,661.80000000,16.80000000,23.90000000,42,2.20000000,0.00000000,0
0.00004570,-13.48871091,96.20000000,175.50000000,661.80000000,16.80000000,32.60000000,26,3.10000000,0.00000000,1
0.00002781,-13.48871494,96.10000000,181.10000000,671.20000000,14.30000000,32.30000000,27,2.20000000,0.00000000,1
0.00005256,-13.48868996,96.10000000,181.10000000,671.20000000,14.30000000,33.30000000,26,2.70000000,0.00000000,1
0.00004551,-13.48868895,96.10000000,181.10000000,671.20000000,14.30000000,27.30000000,63,4.90000000,6.40000000,1
0.00005179,-13.48868184,96.10000000,181.10000000,671.20000000,14.30000000,21.60000000,65,4.90000000,0.80000000,0
0.00003847,-13.48867935,96.10000000,181.10000000,671.20000000,14.30000000,21.60000000,65,4.90000000,0.80000000,0
0.00003857,-13.48870001,96.10000000,181.10000000,671.20000000,14.30000000,20.70000000,69,4.90000000,0.40000000,0
0.00003387,-13.48872008,94.50000000,139.40000000,689.10000000,20.00000000,29.20000000,30,4.90000000,0.00000000,1
0.00001846,-13.48871280,94.50000000,139.40000000,689.10000000,20.00000000,28.90000000,29,4.90000000,0.00000000,1
0.00001578,-13.48872843,91.00000000,163.20000000,744.40000000,10.10000000,26.70000000,35,1.80000000,0.00000000,1
0.00000890,-13.48873617,91.00000000,166.90000000,752.60000000,7.10000000,18.50000000,73,8.50000000,0.00000000,0
0.00003683,-13.48873093,91.00000000,166.90000000,752.60000000,7.10000000,25.90000000,41,3.60000000,0.00000000,0
0.00001115,-13.48873276,91.00000000,166.90000000,752.60000000,7.10000000,25.90000000,41,3.60000000,0.00000000,1
0.00004418,-13.48869286,91.00000000,166.90000000,752.60000000,7.10000000,21.10000000,71,7.60000000,1.40000000,1
0.00004159,-13.48869565,91.00000000,166.90000000,752.60000000,7.10000000,18.20000000,62,5.40000000,0.00000000,1
0.00004513,-13.48867127,81.60000000,56.70000000,665.60000000,1.90000000,27.80000000,35,2.70000000,0.00000000,0
0.00003429,-13.48870879,81.60000000,56.70000000,665.60000000,1.90000000,27.80000000,32,2.70000000,0.00000000,1
0.00004306,-13.48872210,81.60000000,56.70000000,665.60000000,1.90000000,21.90000000,71,5.80000000,0.00000000,1
0.00004602,-13.48867240,81.60000000,56.70000000,665.60000000,1.90000000,21.20000000,70,6.70000000,0.00000000,1
0.00004446,-13.48873743,94.40000000,146.00000000,614.70000000,11.30000000,25.60000000,42,4.00000000,0.00000000,0
0.00003000,-13.48869545,79.50000000,3.00000000,106.70000000,1.10000000,11.80000000,31,4.50000000,0.00000000,0
